año,trimestre,provincia,banda ancha fija,dial up,total_conexion,accesos por cada 100 hogares,accesos por cada 100 hab,adsl,cablemodem,fibra óptica,wireless,otros Mbps,hasta 512 kbps,+ 512 kbps - 1 mbps,+ 1 mbps - 6 mbps,+ 6 mbps - 10 mbps,+ 10 mbps - 20 mbps,+ 20 mbps - 30 mbps,+ 30 mbps,otros,total suma Mbps
2017,3,Buenos Aires,3.046.758,11.202,3.057.960,"55,63 ","17,94 ",1.288.025 ,1.571.180 ,124.920 ,35.058,38.777,6.577,51.411,1.733.479,311.652,676.137,140.812,108.400,0.0,3.028.468
2017,3,Buenos Aires,3.046.758,11.202,3.057.960,"55,63 ","17,94 ",1.288.025 ,1.571.180 ,124.920 ,35.058,38.777,6.577,51.411,1.733.479,311.652,676.137,140.812,108.400,0.0,3.028.468
2017,3,Capital Federal,1.563.289,7.07,1.570.359,"121,86 ","51,24 ",583.249 ,941.092 ,33.481 ,2.814,9.723,283.0,33.924,590.689,311.411,426.3,120.675,91.917,0.0,1.575.199
2017,3,Capital Federal,1.563.289,7.07,1.570.359,"121,86 ","51,24 ",583.249 ,941.092 ,33.481 ,2.814,9.723,283.0,33.924,590.689,311.411,426.3,120.675,91.917,0.0,1.575.199
2017,3,Catamarca,33.467,11.0,33.478,"32,49 ","8,27 ",26.873 ,4.411 ,12 ,1.0,2.181,52.0,3.204,15.383,5.758,2.563,50.0,1,0.0,27.011
2017,3,Catamarca,33.467,11.0,33.478,"32,49 ","8,27 ",26.873 ,4.411 ,12 ,1.0,2.181,52.0,3.204,15.383,5.758,2.563,50.0,1,0.0,27.011
2017,3,Chaco,93.747,12.0,93.759,"29,98 ","8,01 ",54.888 ,37.307 ,456 ,36.0,1.072,95.0,3.496,40.059,23.008,20.307,3.827,2.004,0.0,92.796
2017,3,Chaco,93.747,12.0,93.759,"29,98 ","8,01 ",54.888 ,37.307 ,456 ,36.0,1.072,95.0,3.496,40.059,23.008,20.307,3.827,2.004,0.0,92.796
2017,3,Chubut,81.067,2.477,83.544,"46,22 ","14,17 ",56.359 ,5.645 ,1.217 ,13.503,6.82,436.0,3.989,71.843,2.336,3.0,0.0,0,0.0,78.607
2017,3,Chubut,81.067,2.477,83.544,"46,22 ","14,17 ",56.359 ,5.645 ,1.217 ,13.503,6.82,436.0,3.989,71.843,2.336,3.0,0.0,0,0.0,78.607
2017,3,Corrientes,92.536,12.0,92.548,"32,17 ","8,47 ",56.247 ,33.993 ,947 ,1.334,27.0,24.0,5.629,44.305,22.785,15.576,2.635,1.607,0.0,92.561
2017,3,Corrientes,92.536,12.0,92.548,"32,17 ","8,47 ",56.247 ,33.993 ,947 ,1.334,27.0,24.0,5.629,44.305,22.785,15.576,2.635,1.607,0.0,92.561
2017,3,Córdoba,696.536,108.0,696.644,"62,31 ","19,08 ",344.580 ,319.360 ,10.579 ,7.137,14.988,327.0,26.154,309.161,100.113,189.302,38.131,16.741,0.0,679.929
2017,3,Córdoba,696.536,108.0,696.644,"62,31 ","19,08 ",344.580 ,319.360 ,10.579 ,7.137,14.988,327.0,26.154,309.161,100.113,189.302,38.131,16.741,0.0,679.929
2017,3,Entre Ríos,185.414,50.0,185.464,"45,96 ","13,74 ",107.774 ,69.596 ,1.786 ,6.245,63.0,1.691,7.545,98.032,42.947,29.011,3.878,2.397,0.0,185.501
2017,3,Entre Ríos,185.414,50.0,185.464,"45,96 ","13,74 ",107.774 ,69.596 ,1.786 ,6.245,63.0,1.691,7.545,98.032,42.947,29.011,3.878,2.397,0.0,185.501
2017,3,Formosa,32.105,0.0,32.105,"21,35 ","5,43 ",22.647 ,6.816 ,428 ,2.202,12.0,1.063,3.716,13.752,5.187,6.056,899.0,459,0.0,31.132
2017,3,Formosa,32.105,0.0,32.105,"21,35 ","5,43 ",22.647 ,6.816 ,428 ,2.202,12.0,1.063,3.716,13.752,5.187,6.056,899.0,459,0.0,31.132
2017,3,Jujuy,43.241,1.0,43.242,"22,65 ","5,79 ",33.796 ,9.395 ,20 ,23.0,8.0,337.0,5.723,26.835,7.369,2.962,41.0,2,0.0,43.269
2017,3,Jujuy,43.241,1.0,43.242,"22,65 ","5,79 ",33.796 ,9.395 ,20 ,23.0,8.0,337.0,5.723,26.835,7.369,2.962,41.0,2,0.0,43.269
2017,3,La Pampa,79.280,410.0,79.690,"69,14 ","22,78 ",11.378 ,49.679 ,5.153 ,11.536,1.944,343.0,8.244,64.794,855.0,588.0,327.0,51,0.0,75.202
2017,3,La Pampa,79.280,410.0,79.690,"69,14 ","22,78 ",11.378 ,49.679 ,5.153 ,11.536,1.944,343.0,8.244,64.794,855.0,588.0,327.0,51,0.0,75.202
2017,3,La Rioja,51.896,17.0,51.913,"51,47 ","13,70 ",16.638 ,34.984 ,14 ,252.0,25.0,16.0,1.497,40.882,3.899,5.604,23.0,3,0.0,51.924
2017,3,La Rioja,51.896,17.0,51.913,"51,47 ","13,70 ",16.638 ,34.984 ,14 ,252.0,25.0,16.0,1.497,40.882,3.899,5.604,23.0,3,0.0,51.924
2017,3,Mendoza,190.958,1.533,192.491,"35,70 ","9,96 ",154.036 ,33.788 ,2.772 ,29.0,1.866,32.0,95.0,158.461,115.0,67.0,29.0,19,0.0,158.818
2017,3,Mendoza,190.958,1.533,192.491,"35,70 ","9,96 ",154.036 ,33.788 ,2.772 ,29.0,1.866,32.0,95.0,158.461,115.0,67.0,29.0,19,0.0,158.818
2017,3,Misiones,100.476,0.0,100.476,"30,21 ","8,23 ",56.472 ,43.880 ,110 ,5.0,9.0,1.058,4.123,42.900,22.808,23.913,3.843,1.881,0.0,100.526
2017,3,Misiones,100.476,0.0,100.476,"30,21 ","8,23 ",56.472 ,43.880 ,110 ,5.0,9.0,1.058,4.123,42.900,22.808,23.913,3.843,1.881,0.0,100.526
2017,3,Neuquén,113.755,2.029,115.784,"60,83 ","18,11 ",48.001 ,52.468 ,1.044 ,11.576,2.695,2.036,1.457,72.532,1.034,20.213,7.067,4.937,0.0,109.276
2017,3,Neuquén,113.755,2.029,115.784,"60,83 ","18,11 ",48.001 ,52.468 ,1.044 ,11.576,2.695,2.036,1.457,72.532,1.034,20.213,7.067,4.937,0.0,109.276
2017,3,Río Negro,106.393,1.103,107.496,"48,52 ","14,92 ",69.301 ,30.018 ,1.106 ,3.054,4.017,422.0,5.641,83.900,306.0,10.116,2.965,1.659,0.0,105.009
2017,3,Río Negro,106.393,1.103,107.496,"48,52 ","14,92 ",69.301 ,30.018 ,1.106 ,3.054,4.017,422.0,5.641,83.900,306.0,10.116,2.965,1.659,0.0,105.009
2017,3,Salta,132.517,1.0,132.518,"39,84 ","9,65 ",80.782 ,50.284 ,127 ,158.0,1.167,645.0,4.494,78.830,32.433,14.62,2.315,63,0.0,133.400
2017,3,Salta,132.517,1.0,132.518,"39,84 ","9,65 ",80.782 ,50.284 ,127 ,158.0,1.167,645.0,4.494,78.830,32.433,14.62,2.315,63,0.0,133.400
2017,3,San Juan,61.789,660.0,62.449,"32,37 ","8,25 ",54.499 ,5.068 ,816 ,1.053,1.013,31.0,1.077,57.582,1.0,0.0,2.0,2,0.0,58.695
2017,3,San Juan,61.789,660.0,62.449,"32,37 ","8,25 ",54.499 ,5.068 ,816 ,1.053,1.013,31.0,1.077,57.582,1.0,0.0,2.0,2,0.0,58.695
2017,3,San Luis,21.408,311.0,21.719,"15,48 ","4,43 ",11.407 ,7.576 ,347 ,26.0,2.363,63.0,3.0,12.325,7.0,0.0,1.0,7,0.0,12.406
2017,3,San Luis,21.408,311.0,21.719,"15,48 ","4,43 ",11.407 ,7.576 ,347 ,26.0,2.363,63.0,3.0,12.325,7.0,0.0,1.0,7,0.0,12.406
2017,3,Santa Cruz,33.222,468.0,33.690,"33,29 ","9,91 ",19.220 ,5.487 ,1.544 ,4.552,2.887,188.0,23.0,29.102,542.0,66.0,33.0,1,0.0,29.955
2017,3,Santa Cruz,33.222,468.0,33.690,"33,29 ","9,91 ",19.220 ,5.487 ,1.544 ,4.552,2.887,188.0,23.0,29.102,542.0,66.0,33.0,1,0.0,29.955
2017,3,Santa Fe,662.086,256.0,662.342,"60,91 ","19,15 ",322.953 ,290.655 ,6.338 ,4.897,37.499,3.116,34.019,320.017,104.453,125.339,24.536,12.982,0.0,624.462
2017,3,Santa Fe,662.086,256.0,662.342,"60,91 ","19,15 ",322.953 ,290.655 ,6.338 ,4.897,37.499,3.116,34.019,320.017,104.453,125.339,24.536,12.982,0.0,624.462
2017,3,Santiago Del Estero,82.792,2.0,82.794,"35,12 ","8,72 ",27.733 ,54.096 ,19 ,911.0,35.0,69.0,3.288,40.435,18.489,3.047,30.0,2,0.0,65.360
2017,3,Santiago Del Estero,82.792,2.0,82.794,"35,12 ","8,72 ",27.733 ,54.096 ,19 ,911.0,35.0,69.0,3.288,40.435,18.489,3.047,30.0,2,0.0,65.360
2017,3,Tierra Del Fuego,30.883,583.0,31.466,"65,74 ","19,49 ",21.587 ,7.012 ,622 ,1.0,2.244,9.0,297.0,33.858,0.0,0.0,0.0,0,0.0,34.164
2017,3,Tierra Del Fuego,30.883,583.0,31.466,"65,74 ","19,49 ",21.587 ,7.012 ,622 ,1.0,2.244,9.0,297.0,33.858,0.0,0.0,0.0,0,0.0,34.164
2017,3,Tucumán,160.979,33.0,161.012,"39,70 ","9,83 ",154.130 ,6.431 ,106 ,40.0,305.0,109.0,8.948,83.070,45.302,20.514,1.361,655,0.0,159.959
2017,3,Tucumán,160.979,33.0,161.012,"39,70 ","9,83 ",154.130 ,6.431 ,106 ,40.0,305.0,109.0,8.948,83.070,45.302,20.514,1.361,655,0.0,159.959
2017,4,Buenos Aires,3.171.206,10.69,3.181.896,"57,61 ","18,61 ",1.241.172 ,1.718.013 ,131.181 ,60.082,31.448,3.865,55.046,1.551.194,264.645,712.513,335.14,151.747,114.182,3.188.332
2017,4,Buenos Aires,3.171.206,10.69,3.181.896,"57,61 ","18,61 ",1.241.172 ,1.718.013 ,131.181 ,60.082,31.448,3.865,55.046,1.551.194,264.645,712.513,335.14,151.747,114.182,3.188.332
2017,4,Capital Federal,1.575.418,6.906,1.582.324,"122,90 ","51,62 ",571.363 ,961.688 ,36.277 ,3.119,9.877,314.0,31.411,517.018,284.04,458.12,178.396,114.939,0.0,1.584.238
2017,4,Capital Federal,1.575.418,6.906,1.582.324,"122,90 ","51,62 ",571.363 ,961.688 ,36.277 ,3.119,9.877,314.0,31.411,517.018,284.04,458.12,178.396,114.939,0.0,1.584.238
2017,4,Catamarca,29.548,10.0,29.558,"28,62 ","7,28 ",27.083 ,263 ,11 ,1.0,2.2,34.0,3.182,15.315,5.904,2.927,43.0,2,2.151,29.558
2017,4,Catamarca,29.548,10.0,29.558,"28,62 ","7,28 ",27.083 ,263 ,11 ,1.0,2.2,34.0,3.182,15.315,5.904,2.927,43.0,2,2.151,29.558
2017,4,Chaco,96.603,12.0,96.615,"30,81 ","8,23 ",55.035 ,39.690 ,389 ,380.0,1.121,70.0,3.432,37.144,24.088,20.123,7.29,3.289,1.035,96.471
2017,4,Chaco,96.603,12.0,96.615,"30,81 ","8,23 ",55.035 ,39.690 ,389 ,380.0,1.121,70.0,3.432,37.144,24.088,20.123,7.29,3.289,1.035,96.471
2017,4,Chubut,91.012,2.428,93.440,"51,46 ","15,78 ",56.378 ,15.097 ,1.187 ,14.07,6.708,67.0,4.313,83.676,5.355,7.0,5.0,9,0.0,93.432
2017,4,Chubut,91.012,2.428,93.440,"51,46 ","15,78 ",56.378 ,15.097 ,1.187 ,14.07,6.708,67.0,4.313,83.676,5.355,7.0,5.0,9,0.0,93.432
2017,4,Corrientes,93.760,11.0,93.771,"32,52 ","8,56 ",56.786 ,34.722 ,894 ,1.334,35.0,11.0,5.22,41.080,23.686,16.046,5.053,2.675,0.0,93.771
2017,4,Corrientes,93.760,11.0,93.771,"32,52 ","8,56 ",56.786 ,34.722 ,894 ,1.334,35.0,11.0,5.22,41.080,23.686,16.046,5.053,2.675,0.0,93.771
2017,4,Córdoba,709.874,105.0,709.979,"63,33 ","19,39 ",349.710 ,324.709 ,12.778 ,12.043,10.739,291.0,25.411,280.837,102.892,217.602,40.898,24.251,8.429,700.611
2017,4,Córdoba,709.874,105.0,709.979,"63,33 ","19,39 ",349.710 ,324.709 ,12.778 ,12.043,10.739,291.0,25.411,280.837,102.892,217.602,40.898,24.251,8.429,700.611
2017,4,Entre Ríos,193.654,49.0,193.703,"47,89 ","14,32 ",107.764 ,73.692 ,1.894 ,10.267,86.0,1.685,9.078,95.466,45.189,30.01,7.958,4.113,0.0,193.499
2017,4,Entre Ríos,193.654,49.0,193.703,"47,89 ","14,32 ",107.764 ,73.692 ,1.894 ,10.267,86.0,1.685,9.078,95.466,45.189,30.01,7.958,4.113,0.0,193.499
2017,4,Formosa,32.056,0.0,32.056,"21,27 ","5,41 ",23.410 ,6.973 ,19 ,1.603,51.0,1.11,4.061,13.220,4.867,6.996,977.0,824,0.0,32.055
2017,4,Formosa,32.056,0.0,32.056,"21,27 ","5,41 ",23.410 ,6.973 ,19 ,1.603,51.0,1.11,4.061,13.220,4.867,6.996,977.0,824,0.0,32.055
2017,4,Jujuy,43.551,1.0,43.552,"22,74 ","5,82 ",33.844 ,9.626 ,20 ,28.0,34.0,345.0,5.364,26.566,7.721,3.507,44.0,3,0.0,43.550
2017,4,Jujuy,43.551,1.0,43.552,"22,74 ","5,82 ",33.844 ,9.626 ,20 ,28.0,34.0,345.0,5.364,26.566,7.721,3.507,44.0,3,0.0,43.550
2017,4,La Pampa,81.675,396.0,82.071,"71,05 ","23,41 ",10.808 ,50.495 ,8.272 ,10.569,1.927,310.0,8.729,66.053,1.227,792.0,391.0,81,3.503,81.086
2017,4,La Pampa,81.675,396.0,82.071,"71,05 ","23,41 ",10.808 ,50.495 ,8.272 ,10.569,1.927,310.0,8.729,66.053,1.227,792.0,391.0,81,3.503,81.086
2017,4,La Rioja,52.177,17.0,52.194,"51,57 ","13,73 ",16.912 ,34.984 ,14 ,253.0,31.0,9.0,1.488,40.777,4.083,5.813,22.0,3,0.0,52.195
2017,4,La Rioja,52.177,17.0,52.194,"51,57 ","13,73 ",16.912 ,34.984 ,14 ,253.0,31.0,9.0,1.488,40.777,4.083,5.813,22.0,3,0.0,52.195
2017,4,Mendoza,178.661,1.49,180.151,"33,33 ","9,30 ",152.896 ,16.114 ,3.015 ,6.206,1.92,26.0,1.656,177.646,438.0,278.0,29.0,81,0.0,180.154
2017,4,Mendoza,178.661,1.49,180.151,"33,33 ","9,30 ",152.896 ,16.114 ,3.015 ,6.206,1.92,26.0,1.656,177.646,438.0,278.0,29.0,81,0.0,180.154
2017,4,Misiones,103.895,0.0,103.895,"31,14 ","8,48 ",56.271 ,47.470 ,95 ,5.0,54.0,1.053,3.9,41.723,23.131,22.262,9.091,2.735,0.0,103.895
2017,4,Misiones,103.895,0.0,103.895,"31,14 ","8,48 ",56.271 ,47.470 ,95 ,5.0,54.0,1.053,3.9,41.723,23.131,22.262,9.091,2.735,0.0,103.895
2017,4,Neuquén,114.965,2.006,116.971,"61,24 ","18,23 ",46.739 ,54.119 ,1.017 ,12.404,2.692,1.396,2.372,68.036,1.325,22.781,7.528,6.300,6.105,115.843
2017,4,Neuquén,114.965,2.006,116.971,"61,24 ","18,23 ",46.739 ,54.119 ,1.017 ,12.404,2.692,1.396,2.372,68.036,1.325,22.781,7.528,6.300,6.105,115.843
2017,4,Río Negro,108.702,1.062,109.764,"49,38 ","15,19 ",68.690 ,30.451 ,1.250 ,4.259,5.114,409.0,5.598,81.078,485.0,12.502,3.447,2.440,3.719,109.678
2017,4,Río Negro,108.702,1.062,109.764,"49,38 ","15,19 ",68.690 ,30.451 ,1.250 ,4.259,5.114,409.0,5.598,81.078,485.0,12.502,3.447,2.440,3.719,109.678
2017,4,Salta,132.811,1.0,132.812,"39,80 ","9,64 ",80.705 ,50.446 ,127 ,158.0,1.376,636.0,4.275,73.284,32.842,18.968,3.559,84,0.0,133.648
2017,4,Salta,132.811,1.0,132.812,"39,80 ","9,64 ",80.705 ,50.446 ,127 ,158.0,1.376,636.0,4.275,73.284,32.842,18.968,3.559,84,0.0,133.648
2017,4,San Juan,57.965,659.0,58.624,"30,30 ","7,72 ",54.079 ,451 ,812 ,2.246,1.036,22.0,1.062,57.525,9.0,0.0,2.0,2,0.0,58.622
2017,4,San Juan,57.965,659.0,58.624,"30,30 ","7,72 ",54.079 ,451 ,812 ,2.246,1.036,22.0,1.062,57.525,9.0,0.0,2.0,2,0.0,58.622
2017,4,San Luis,14.604,300.0,14.904,"10,59 ","3,03 ",11.104 ,1.119 ,335 ,17.0,2.329,59.0,101.0,12.822,8.0,0.0,1.0,7,1.902,14.900
2017,4,San Luis,14.604,300.0,14.904,"10,59 ","3,03 ",11.104 ,1.119 ,335 ,17.0,2.329,59.0,101.0,12.822,8.0,0.0,1.0,7,1.902,14.900
2017,4,Santa Cruz,29.018,434.0,29.452,"28,91 ","8,60 ",18.614 ,1.668 ,582 ,4.638,3.95,68.0,78.0,29.073,655.0,100.0,1.0,3,0.0,29.978
2017,4,Santa Cruz,29.018,434.0,29.452,"28,91 ","8,60 ",18.614 ,1.668 ,582 ,4.638,3.95,68.0,78.0,29.073,655.0,100.0,1.0,3,0.0,29.978
2017,4,Santa Fe,672.137,323.0,672.460,"61,71 ","19,41 ",341.680 ,293.831 ,10.602 ,10.965,15.382,3.109,34.132,309.998,108.939,151.329,30.736,19.602,14.119,671.964
2017,4,Santa Fe,672.137,323.0,672.460,"61,71 ","19,41 ",341.680 ,293.831 ,10.602 ,10.965,15.382,3.109,34.132,309.998,108.939,151.329,30.736,19.602,14.119,671.964
2017,4,Santiago Del Estero,68.842,2.0,68.844,"29,13 ","7,23 ",27.313 ,40.407 ,19 ,1.025,80.0,41.0,3.091,43.544,18.773,3.359,32.0,2,0.0,68.842
2017,4,Santiago Del Estero,68.842,2.0,68.844,"29,13 ","7,23 ",27.313 ,40.407 ,19 ,1.025,80.0,41.0,3.091,43.544,18.773,3.359,32.0,2,0.0,68.842
2017,4,Tierra Del Fuego,28.346,508.0,28.854,"59,89 ","17,76 ",19.372 ,6.906 ,530 ,1.0,2.045,6.0,310.0,31.334,2.0,0.0,0.0,0,0.0,31.652
2017,4,Tierra Del Fuego,28.346,508.0,28.854,"59,89 ","17,76 ",19.372 ,6.906 ,530 ,1.0,2.045,6.0,310.0,31.334,2.0,0.0,0.0,0,0.0,31.652
2017,4,Tucumán,162.298,34.0,162.332,,,156.583 ,5.223 ,105 ,102.0,319.0,105.0,8.164,78.750,45.241,24.318,1.303,4.367,0.0,162.248
2017,4,Tucumán,162.298,34.0,162.332,,,156.583 ,5.223 ,105 ,102.0,319.0,105.0,8.164,78.750,45.241,24.318,1.303,4.367,0.0,162.248
2018,1,Buenos Aires,3.464.882,10.564,3.475.446,"62,63 ","20,28 ",1.452.061 ,1.793.884 ,133.928 ,64.379,31.194,1.514,74.766,1.445.752,292.732,886.678,480.237,184.203,105.818,3.471.700
2018,1,Buenos Aires,3.464.882,10.564,3.475.446,"62,63 ","20,28 ",1.452.061 ,1.793.884 ,133.928 ,64.379,31.194,1.514,74.766,1.445.752,292.732,886.678,480.237,184.203,105.818,3.471.700
2018,1,Capital Federal,1.359.882,6.688,1.366.570,"106,24 ","44,56 ",349.995 ,968.483 ,35.535 ,3.164,9.393,89.0,10.039,292.566,222.737,487.826,227.953,127.384,0.0,1.368.594
2018,1,Capital Federal,1.359.882,6.688,1.366.570,"106,24 ","44,56 ",349.995 ,968.483 ,35.535 ,3.164,9.393,89.0,10.039,292.566,222.737,487.826,227.953,127.384,0.0,1.368.594
2018,1,Catamarca,33.934,11.0,33.945,"32,79 ","8,34 ",27.300 ,4.415 ,15 ,1.0,2.214,34.0,2.896,14.770,6.145,3.539,41.0,4,6.5,33.929
2018,1,Catamarca,33.934,11.0,33.945,"32,79 ","8,34 ",27.300 ,4.415 ,15 ,1.0,2.214,34.0,2.896,14.770,6.145,3.539,41.0,4,6.5,33.929
2018,1,Chaco,96.925,12.0,96.937,"30,83 ","8,24 ",54.879 ,40.157 ,383 ,388.0,1.13,70.0,3.261,32.516,24.488,23.296,8.219,3.897,1.035,96.782
2018,1,Chaco,96.925,12.0,96.937,"30,83 ","8,24 ",54.879 ,40.157 ,383 ,388.0,1.13,70.0,3.261,32.516,24.488,23.296,8.219,3.897,1.035,96.782
2018,1,Chubut,95.532,2.427,97.959,"53,72 ","16,47 ",56.375 ,19.591 ,1.194 ,14.07,6.729,67.0,4.314,83.161,5.358,4.0,5.0,9,5.01,97.928
2018,1,Chubut,95.532,2.427,97.959,"53,72 ","16,47 ",56.375 ,19.591 ,1.194 ,14.07,6.729,67.0,4.314,83.161,5.358,4.0,5.0,9,5.01,97.928
2018,1,Corrientes,94.406,11.0,94.417,"32,66 ","8,60 ",56.937 ,35.225 ,888 ,1.334,33.0,11.0,5.005,37.152,24.038,19.068,5.89,3.256,0.0,94.420
2018,1,Corrientes,94.406,11.0,94.417,"32,66 ","8,60 ",56.937 ,35.225 ,888 ,1.334,33.0,11.0,5.005,37.152,24.038,19.068,5.89,3.256,0.0,94.420
2018,1,Córdoba,713.825,101.0,713.926,"63,52 ","19,45 ",349.342 ,326.894 ,13.178 ,13.237,11.275,281.0,23.922,222.815,104.3,266.259,57.137,29.228,10.049,713.991
2018,1,Córdoba,713.825,101.0,713.926,"63,52 ","19,45 ",349.342 ,326.894 ,13.178 ,13.237,11.275,281.0,23.922,222.815,104.3,266.259,57.137,29.228,10.049,713.991
2018,1,Entre Ríos,197.346,48.0,197.394,"48,68 ","14,56 ",106.998 ,75.751 ,3.789 ,10.776,80.0,18.0,8.861,90.080,45.599,37.401,9.818,5.071,0.0,196.848
2018,1,Entre Ríos,197.346,48.0,197.394,"48,68 ","14,56 ",106.998 ,75.751 ,3.789 ,10.776,80.0,18.0,8.861,90.080,45.599,37.401,9.818,5.071,0.0,196.848
2018,1,Formosa,32.328,0.0,32.328,"21,40 ","5,45 ",23.556 ,7.095 ,17 ,1.603,57.0,1.11,3.803,10.092,5.117,10.061,1.091,1.046,0.0,32.320
2018,1,Formosa,32.328,0.0,32.328,"21,40 ","5,45 ",23.556 ,7.095 ,17 ,1.603,57.0,1.11,3.803,10.092,5.117,10.061,1.091,1.046,0.0,32.320
2018,1,Jujuy,44.405,1.0,44.406,"23,12 ","5,91 ",33.856 ,10.456 ,23 ,28.0,43.0,345.0,4.807,27.219,8.044,3.925,49.0,4,0.0,44.393
2018,1,Jujuy,44.405,1.0,44.406,"23,12 ","5,91 ",33.856 ,10.456 ,23 ,28.0,43.0,345.0,4.807,27.219,8.044,3.925,49.0,4,0.0,44.393
2018,1,La Pampa,82.668,396.0,83.064,"71,75 ","23,64 ",10.807 ,51.389 ,8.386 ,10.556,1.926,245.0,8.119,67.104,1.616,1.076,614.0,98,3.503,82.375
2018,1,La Pampa,82.668,396.0,83.064,"71,75 ","23,64 ",10.807 ,51.389 ,8.386 ,10.556,1.926,245.0,8.119,67.104,1.616,1.076,614.0,98,3.503,82.375
2018,1,La Rioja,52.228,17.0,52.245,"51,44 ","13,69 ",16.960 ,34.984 ,13 ,253.0,35.0,9.0,1.485,40.680,4.217,5.831,19.0,1,0.0,52.242
2018,1,La Rioja,52.228,17.0,52.245,"51,44 ","13,69 ",16.960 ,34.984 ,13 ,253.0,35.0,9.0,1.485,40.680,4.217,5.831,19.0,1,0.0,52.242
2018,1,Mendoza,199.463,1.484,200.947,"37,07 ","10,35 ",152.931 ,36.872 ,3.086 ,6.206,1.852,20.0,1.662,164.599,501.0,266.0,19.0,72,33.788,200.927
2018,1,Mendoza,199.463,1.484,200.947,"37,07 ","10,35 ",152.931 ,36.872 ,3.086 ,6.206,1.852,20.0,1.662,164.599,501.0,266.0,19.0,72,33.788,200.927
2018,1,Misiones,103.580,0.0,103.580,"30,96 ","8,43 ",56.311 ,46.880 ,328 ,5.0,56.0,48.0,4.7,35.820,23.291,26.223,10.241,3.219,0.0,103.542
2018,1,Misiones,103.580,0.0,103.580,"30,96 ","8,43 ",56.311 ,46.880 ,328 ,5.0,56.0,48.0,4.7,35.820,23.291,26.223,10.241,3.219,0.0,103.542
2018,1,Neuquén,115.897,2.006,117.903,"61,52 ","18,31 ",46.714 ,55.072 ,1.000 ,12.404,2.713,1.396,2.367,59.468,1.311,29.012,9.709,7.378,6.105,116.746
2018,1,Neuquén,115.897,2.006,117.903,"61,52 ","18,31 ",46.714 ,55.072 ,1.000 ,12.404,2.713,1.396,2.367,59.468,1.311,29.012,9.709,7.378,6.105,116.746
2018,1,Río Negro,110.057,1.062,111.119,"49,82 ","15,32 ",68.769 ,31.712 ,1.251 ,4.259,5.128,409.0,5.333,74.894,530.0,17.997,4.972,3.129,3.975,111.239
2018,1,Río Negro,110.057,1.062,111.119,"49,82 ","15,32 ",68.769 ,31.712 ,1.251 ,4.259,5.128,409.0,5.333,74.894,530.0,17.997,4.972,3.129,3.975,111.239
2018,1,Salta,133.182,1.0,133.183,"39,78 ","9,63 ",79.936 ,51.534 ,118 ,204.0,1.391,116.0,4.459,60.334,33.088,30.771,5.145,88,0.0,134.001
2018,1,Salta,133.182,1.0,133.183,"39,78 ","9,63 ",79.936 ,51.534 ,118 ,204.0,1.391,116.0,4.459,60.334,33.088,30.771,5.145,88,0.0,134.001
2018,1,San Juan,62.610,658.0,63.268,"32,61 ","8,31 ",54.080 ,5.068 ,826 ,2.246,1.048,22.0,1.058,57.078,11.0,0.0,3.0,0,5.068,63.240
2018,1,San Juan,62.610,658.0,63.268,"32,61 ","8,31 ",54.080 ,5.068 ,826 ,2.246,1.048,22.0,1.058,57.078,11.0,0.0,3.0,0,5.068,63.240
2018,1,San Luis,21.096,300.0,21.396,"15,15 ","4,34 ",11.104 ,7.594 ,368 ,16.0,2.314,57.0,101.0,11.920,11.0,0.0,7.0,2,9.284,21.382
2018,1,San Luis,21.096,300.0,21.396,"15,15 ","4,34 ",11.104 ,7.594 ,368 ,16.0,2.314,57.0,101.0,11.920,11.0,0.0,7.0,2,9.284,21.382
2018,1,Santa Cruz,33.970,435.0,34.405,"33,55 ","9,98 ",18.615 ,4.474 ,1.799 ,6.734,2.783,26.0,120.0,28.600,655.0,100.0,1.0,3,4.267,33.772
2018,1,Santa Cruz,33.970,435.0,34.405,"33,55 ","9,98 ",18.615 ,4.474 ,1.799 ,6.734,2.783,26.0,120.0,28.600,655.0,100.0,1.0,3,4.267,33.772
2018,1,Santa Fe,679.717,309.0,680.026,"62,28 ","19,58 ",341.997 ,300.421 ,10.674 ,11.636,15.298,1.359,33.639,262.008,108.576,188.9,39.589,22.801,23.181,680.053
2018,1,Santa Fe,679.717,309.0,680.026,"62,28 ","19,58 ",341.997 ,300.421 ,10.674 ,11.636,15.298,1.359,33.639,262.008,108.576,188.9,39.589,22.801,23.181,680.053
2018,1,Santiago Del Estero,82.916,2.0,82.918,"34,99 ","8,68 ",26.788 ,54.594 ,23 ,1.432,81.0,41.0,2.91,41.298,18.914,3.449,33.0,2,17.589,84.236
2018,1,Santiago Del Estero,82.916,2.0,82.918,"34,99 ","8,68 ",26.788 ,54.594 ,23 ,1.432,81.0,41.0,2.91,41.298,18.914,3.449,33.0,2,17.589,84.236
2018,1,Tierra Del Fuego,31.106,508.0,31.614,"65,20 ","19,33 ",19.372 ,9.663 ,531 ,1.0,2.047,6.0,307.0,33.987,2.0,0.0,0.0,0,107.0,34.409
2018,1,Tierra Del Fuego,31.106,508.0,31.614,"65,20 ","19,33 ",19.372 ,9.663 ,531 ,1.0,2.047,6.0,307.0,33.987,2.0,0.0,0.0,0,107.0,34.409
